"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Seychelles","SYC","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","51300000","38200000","120900000","137900000","147300000","","","","209800000","229600000","244000000","254300000","283300000","288900000","303700000","262800000","","","","","260334376","405900000","416927924","448870146","682606532.59","624864577.16","371827018.21","561752224.26","426808434.1","476177397.52","613474227.35","617931220.93","622689881.12","558923700","446867610","712053941.2","","","",
"Syrian Arab Republic","SYR","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17922517463","11590000000","10494405789","12442161113.42","10807028672","12794999455","15056432300","11570000000","18587822650.6667","25698222309","29720671266.2222","45402421509.3333","62808269416.2231","48607199627.7333","70352221380","85860847859.4444","100092442910","99802527994.8889","124806858705","",
"Thailand","THA","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","2216000000","2813000000","3171000000","3719000000","3562000000","4196000000","5321000000","7398000000","9681000000","13852000000","16614000000","22312000000","24751000000","30729000000","34968000000","36909000000","40162000000","44098000000","40211000000","35317000000","29636000000","25213000000","21332000000","14005000000","10150000000","15368000000","8686000000","44730000000","58265000000","63720000000","71626408626.73","67608400000","85111310000","90820237148.28","112766608000","93347290000","89800000000","97554860000","126157910000","133392236550.23","139723492000","142387554000","146282670000","135436648558.54","120977270000","142460867000","164143340000","168731940000","151214270000","198990350000","222912349446.11","204672602409.84",
"Tajikistan","TJK","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14088000","5920000","6983000","13822000","","59047000","44309000","","","","","","","","","","","","","","","","","1196224242","974230488","",
"Turkmenistan","TKM","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","487780.64","440.83","","","119000","","470.47","","1253177.71","1774526.27","2272225.06","2244856.22","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7148707.06","7144104.54","7175302.08","7858500.5","8269230.64","8271635.92","8018943.28","8229215.81","","","",
"South Asia (IDA & IBRD)","TSA","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","43500000","44700000","80300000","125700000","127600000","180300000","","","","","","","","","","","","","","","","","","","","2382700000","2409000000","2591900000","2396300000","2541500000","2453300000","2698100000","2967300000","3499900000","3290300000","2866400000","2937100000","2808700000","3122600000","3438400000","5045500000","3762400000","4786800000","5062000000","","","","",
"Tunisia","TUN","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","12500000","13100000","16900000","15700000","17700000","21400000","29900000","48100000","50400000","64700000","95700000","118600000","156300000","188200000","217000000","259000000","275800000","316700000","358800000","405000000","437300000","512300000","553300000","635100000","754700000","788700000","770000000","838500000","887800000","885000000","915100000","904300000","989000000","1062100000","1129800000","1181900000","1142500000","1180100000","1152000000","1190100000","1272100000","","","","","","","","","","","",
"Turkiye","TUR","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","1500","2000","2300","3300","4100","5100","7200","14900","28000","77300","","181400","374900","595900","1084300","1912500","3368400","6178700","12486500","18597600","27006000","69027000","177463000","211272000","495886000","2279258000","6176594000","","","","","","","","","","45110578225.0005","44934325027.8559","39883251239.2947","40401794481.727","42642700149.1006","40128372743.5128","44778206575.7788","44960542031.7307","49915055686.0624","63895381888.5231","104638201137.906","105530891836.048","154989269259.331","229769825130.653","706363723692.275","",
"Tuvalu","TUV","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","313992443000","313992443000","346742144000","442656763000","731363781000","976938950000","1263784405000","1451913913445.3","1709978231350.08","1990293072770.48","","2205380219384.32","2431517647229.41","2866272381968.12","3437796172122.47",
"Uganda","UGA","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1213521530651.3","1682182259227.71","2360226983910.49","2260488520204.51","2525285224922.22","2932364454243.19","4055558375066.68","4966455381940","",
"Ukraine","UKR","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3010200000","4304500000","3925000000","2750179000","2519778000","3054200000","3265500000","3377200000","3735800000","4418800000","9907200000","16639500000","24591200000","25753346000","34409256546","51018200000","86808300000","97374400000","111480100000","116297300000","119933800000","120693400000","153095700000","159722500000","",
"Upper middle income","UMC","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","7000","14000","12000","34000","25000","66000","263000","360000","329000","408000","1294000","2291000","5842000","11169000","17957000","27107000","45577000","104000000","206000000","395000000","629000000","866000000","1614000000","2007000000","1993000000","3005000000","3426000000","4720000000","5307000000","6138844000","10591898567.952","17803391000","18645962000","17946804000","19880688000","20735646186.532","18310933000","19487957840.6","19213211080.247","22477340000","24176629000","27986947000","30291006000","33558215000","42606176000","45968727000","51851318236","52178298006","61054745955.97","","","",
"United States","USA","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","14820000000","15680000000","23000000000","24550000000","28700000000","33440000000","34280000000","47070000000","61320000000","78470000000","96860000000","106980000000","123580000000","152190000000","154700000000","156240000000","168230000000","180800000000","196340000000","218950000000","216560000000","210990000000","214320000000","234170000000","252320000000","254440000000","253200000000","241060000000","236360000000","331225600000","301271300000","291720600000","306022200000","344374900000","372211900000","407977900000","388397300000","354532700000","381487400000","425441900000","422624100000","416325900000","439092300000","429282400000","454303700000","476695300000","540629400000","577363900000","521387100000","574570400000","725687500000","947621100000",
"Uzbekistan","UZB","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33903100000","36235300000","33292577200","48246384100","56855214743.23","55710717945","107870003800","259413506600","1042717231740","1731387798960","2286537337120","3477819216630","",
"St. Vincent and the Grenadines","VCT","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24716000","24639000","26080000","27842000","27562000","36906170","43211263","45271865","46810608","51023029","52401852","46037953","44387657","47909668","45660000","44840000","42720000","49740000","","","","","","",
"Venezuela, RB","VEN","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192500000","","","","","155000000","161000000","146000000","161000000","247000000","","","","","","","","","","317800000","333500000","467500000","464700000","554990000","573300000","699734000","908056711","969500000","959356127","941886828","862700000","905449992","","",
"World","WLD","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14341082.0837392","15421225.0321636","15414126.0263664","18109840.631841","18591247.6919328","17328933.1575421","17418554.9708264","16658002.8186445","15901706.5782937","6693131.51470836","","",
"Kosovo","XKX","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","232000000","301000000","309000000","345000000","466000000","556000000","720000000","897000000","1115000000","1541000000","1996000000","2633000000","3589000000","4512000000","5547000000","6698000000","8252000000","10676000000","11812000000","14418000000","17694000000","21827000000","23604000000","29663000000","33348000000","39033000000","42884000000","44298000000","46594500000","47684000000","46909000000","46402800000","48911000000","51072000000","52376000000","53081000000","54635000000","59461472178","69411598829.75","81681156490","94257634192.5","105665892815.25","121069730072.75","135475687093.314","156502729465.926","178373413089.182","192581239729.041","215232250619.587","240561361248.91","277589726661.579","314983415637.698","",
"Zambia","ZMB","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1670900","14100000","21600000","38965500","","","","","206000000","259300000","","136630758.003","419791288.45886","950684004.65641","1337404816.06649","1426504000","625200000","568558899.03269","1091936242.41527","1052244076.74988","1530585554.36907","1063940429.06894","1829960350.1","2415659854.2","4834111483.56","7197003564.51","10640405485.36","11763253246.53","18659450780.96","27703582520.38","27447236093.78","29500978889.15","","",
"Zimbabwe","ZWE","Interest payments (current LCU)","GC.XPN.INTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21095441.8","30771448","34232600","21806184.61","","","87387633","142501584","229797540","761307154","","","","","",
